target_text,source_text,privacy_mask,span_labels,mbert_text_tokens,mbert_bio_labels,id,language
"In case of operational disruptions, the team will relocate to suite [SECONDARYADDRESS]. Stakeholders residing at nearby co-ordinates [NEARBYGPSCOORDINATE] have been promptly notified.","In case of operational disruptions, the team will relocate to suite Suite 083. Stakeholders residing at nearby co-ordinates 1.1724675, 128.205467 have been promptly notified.","[{'value': 'Suite 083', 'start': 68, 'end': 85, 'label': 'SECONDARYADDRESS'}, {'value': '1.1724675, 128.205467', 'start': 133, 'end': 153, 'label': 'NEARBYGPSCOORDINATE'}]","[[0, 68, 'O'], [68, 85, 'SECONDARYADDRESS'], [85, 133, 'O'], [133, 153, 'NEARBYGPSCOORDINATE'], [153, 174, 'O']]","['In', 'case', 'of', 'operational', 'dis', '##ruption', '##s', ',', 'the', 'team', 'will', 're', '##loc', '##ate', 'to', 'suite', 'Suite', '083', '.', 'St', '##ake', '##holders', 'residing', 'at', 'nearby', 'co', '-', 'ord', '##inate', '##s', '1', '.', '1724', '##6', '##7', '##5', ',', '128', '.', '205', '##46', '##7', 'have', 'been', 'pro', '##mpt', '##ly', 'noti', '##fied', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NEARBYGPSCOORDINATE', 'I-NEARBYGPSCOORDINATE', 'I-NEARBYGPSCOORDINATE', 'I-NEARBYGPSCOORDINATE', 'I-NEARBYGPSCOORDINATE', 'I-NEARBYGPSCOORDINATE', 'I-NEARBYGPSCOORDINATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209328,en
"""Empower your business skills in [CITY], [CITY], and [CITY]! Broadcasting from the vibrant [COUNTY], we're dedicated to fostering the next generation of professionals. Join our community and unlock your potential!""","""Empower your business skills in Luiston, Luiston, and Luiston! Broadcasting from the vibrant Sligo, we're dedicated to fostering the next generation of professionals. Join our community and unlock your potential!""","[{'value': 'Luiston', 'start': 33, 'end': 38, 'label': 'CITY'}, {'value': 'Luiston', 'start': 41, 'end': 46, 'label': 'CITY'}, {'value': 'Luiston', 'start': 53, 'end': 58, 'label': 'CITY'}, {'value': 'Sligo', 'start': 91, 'end': 98, 'label': 'COUNTY'}]","[[0, 33, 'O'], [33, 38, 'CITY'], [38, 41, 'O'], [41, 46, 'CITY'], [46, 53, 'O'], [53, 58, 'CITY'], [58, 91, 'O'], [91, 98, 'COUNTY'], [98, 214, 'O']]","['""', 'Em', '##power', 'your', 'business', 'skills', 'in', 'Luis', '##ton', ',', 'Luis', '##ton', ',', 'and', 'Luis', '##ton', '!', 'Broadcasting', 'from', 'the', 'vi', '##bran', '##t', 'S', '##lig', '##o', ',', 'we', ""'"", 're', 'dedicated', 'to', 'fost', '##ering', 'the', 'next', 'generation', 'of', 'professionals', '.', 'Jo', '##in', 'our', 'community', 'and', 'un', '##lock', 'your', 'potential', '!', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'I-CITY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-COUNTY', 'I-COUNTY', 'I-COUNTY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209329,en
"Hey everyone! Just a quick heads-up: If you're experiencing network problems during our online meet-up, make sure your device isn't linked to this IP '[IP]' and the MAC address '[MAC]'. Stay connected!","Hey everyone! Just a quick heads-up: If you're experiencing network problems during our online meet-up, make sure your device isn't linked to this IP '119.64.134.208' and the MAC address '02:dd:5c:2c:0c:41'. Stay connected!","[{'value': '119.64.134.208', 'start': 151, 'end': 154, 'label': 'IP'}, {'value': '02:dd:5c:2c:0c:41', 'start': 178, 'end': 182, 'label': 'MAC'}]","[[0, 151, 'O'], [151, 154, 'IP'], [154, 178, 'O'], [178, 182, 'MAC'], [182, 223, 'O']]","['Hey', 'everyone', '!', 'Just', 'a', 'quick', 'heads', '-', 'up', ':', 'If', 'you', ""'"", 're', 'ex', '##peri', '##en', '##cing', 'network', 'problems', 'during', 'our', 'online', 'meet', '-', 'up', ',', 'make', 'sure', 'your', 'device', 'isn', ""'"", 't', 'linked', 'to', 'this', 'IP', ""'"", '119', '.', '64', '.', '134', '.', '208', ""'"", 'and', 'the', 'MAC', 'address', ""'"", '02', ':', 'd', '##d', ':', '5', '##c', ':', '2', '##c', ':', '0', '##c', ':', '41', ""'"", '.', 'Stay', 'connected', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209330,en
"""In our next marketing strategy session at [TIME], we'll explore innovative approaches to enhance customer engagement. Key insights and action plans will be shared via [EMAIL]. Looking forward to a productive discussion!""","""In our next marketing strategy session at 12:41:08, we'll explore innovative approaches to enhance customer engagement. Key insights and action plans will be shared via taylor05@example.net. Looking forward to a productive discussion!""","[{'value': '12:41:08', 'start': 43, 'end': 48, 'label': 'TIME'}, {'value': 'taylor05@example.net', 'start': 168, 'end': 174, 'label': 'EMAIL'}]","[[0, 43, 'O'], [43, 48, 'TIME'], [48, 168, 'O'], [168, 174, 'EMAIL'], [174, 236, 'O']]","['""', 'In', 'our', 'next', 'marketing', 'strategy', 'session', 'at', '12', ':', '41', ':', '08', ',', 'we', ""'"", 'll', 'explore', 'innovative', 'approaches', 'to', 'en', '##hance', 'customer', 'engagement', '.', 'Key', 'ins', '##ights', 'and', 'action', 'plans', 'will', 'be', 'shared', 'via', 'tay', '##lor', '##0', '##5', '@', 'example', '.', 'net', '.', 'Looking', 'forward', 'to', 'a', 'product', '##ive', 'discussion', '!', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'I-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-EMAIL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209331,en
Could you prepare a report detailing the recent sales performance of our [CITY] franchise? Please share the report at [EMAIL].,Could you prepare a report detailing the recent sales performance of our East Candice franchise? Please share the report at catherine58@example.org.,"[{'value': 'East Candice', 'start': 73, 'end': 78, 'label': 'CITY'}, {'value': 'catherine58@example.org', 'start': 118, 'end': 124, 'label': 'EMAIL'}]","[[0, 73, 'O'], [73, 78, 'CITY'], [78, 118, 'O'], [118, 124, 'EMAIL'], [124, 148, 'O']]","['Could', 'you', 'prepare', 'a', 'report', 'detail', '##ing', 'the', 'recent', 'sales', 'performance', 'of', 'our', 'East', 'Can', '##dice', 'franchise', '?', 'Please', 'share', 'the', 'report', 'at', 'cat', '##her', '##ine', '##58', '@', 'example', '.', 'org', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CITY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-EMAIL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209332,en
[USERNAME] missed today's meeting and hasn't responded to any messages. I've reached out to [PHONENUMBER] to understand the situation.,christinebradshaw missed today's meeting and hasn't responded to any messages. I've reached out to 545.221.8553 to understand the situation.,"[{'value': 'christinebradshaw', 'start': 0, 'end': 9, 'label': 'USERNAME'}, {'value': '545.221.8553', 'start': 92, 'end': 104, 'label': 'PHONENUMBER'}]","[[0, 9, 'USERNAME'], [9, 92, 'O'], [92, 104, 'PHONENUMBER'], [104, 140, 'O']]","['ch', '##risti', '##neb', '##rad', '##shaw', 'missed', 'today', ""'"", 's', 'meeting', 'and', 'has', '##n', ""'"", 't', 'responded', 'to', 'any', 'messages', '.', 'I', ""'"", 've', 'reached', 'out', 'to', '545', '.', '221', '.', '855', '##3', 'to', 'understand', 'the', 'situation', '.']","['B-USERNAME', 'I-USERNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PHONENUMBER', 'I-PHONENUMBER', 'I-PHONENUMBER', 'I-PHONENUMBER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209333,en
"To ensure a smooth visit, kindly share your vehicle's registration mark [VEHICLEVRM] and VIN [VEHICLEVIN]. This information is crucial for accessing our secure parking facilities.","To ensure a smooth visit, kindly share your vehicle's registration mark KFD 624 and VIN B759KB8Y41AF2U4N3. This information is crucial for accessing our secure parking facilities.","[{'value': 'KFD 624', 'start': 72, 'end': 83, 'label': 'VEHICLEVRM'}, {'value': 'B759KB8Y41AF2U4N3', 'start': 93, 'end': 104, 'label': 'VEHICLEVIN'}]","[[0, 72, 'O'], [72, 83, 'VEHICLEVRM'], [83, 93, 'O'], [93, 104, 'VEHICLEVIN'], [104, 179, 'O']]","['To', 'ensure', 'a', 'smooth', 'visit', ',', 'kind', '##ly', 'share', 'your', 'vehicle', ""'"", 's', 'registration', 'mark', 'K', '##F', '##D', '624', 'and', 'VI', '##N', 'B', '##7', '##59', '##K', '##B', '##8', '##Y', '##41', '##AF', '##2', '##U', '##4', '##N', '##3', '.', 'This', 'information', 'is', 'crucial', 'for', 'access', '##ing', 'our', 'secure', 'parking', 'facilities', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICLEVRM', 'I-VEHICLEVRM', 'I-VEHICLEVRM', 'I-VEHICLEVRM', 'I-VEHICLEVRM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICLEVIN', 'I-VEHICLEVIN', 'I-VEHICLEVIN', 'I-VEHICLEVIN', 'I-VEHICLEVIN', 'I-VEHICLEVIN', 'I-VEHICLEVIN', 'I-VEHICLEVIN', 'I-VEHICLEVIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209334,en
"Our users are from diverse corners of the world, accessing our site with various IP addresses. The most common ones are [IPV4] and [IPV6]. To ensure a seamless experience for everyone, we're designing our UX to be IP-friendly. Stay tuned for an even more inclusive digital space!","Our users are from diverse corners of the world, accessing our site with various IP addresses. The most common ones are 5.234.68.165 and e8bf:fef7:2887:a274:c45a:261d:70a9:9835. To ensure a seamless experience for everyone, we're designing our UX to be IP-friendly. Stay tuned for an even more inclusive digital space!","[{'value': '5.234.68.165', 'start': 120, 'end': 125, 'label': 'IPV4'}, {'value': 'e8bf:fef7:2887:a274:c45a:261d:70a9:9835', 'start': 131, 'end': 136, 'label': 'IPV6'}]","[[0, 120, 'O'], [120, 125, 'IPV4'], [125, 131, 'O'], [131, 136, 'IPV6'], [136, 318, 'O']]","['Our', 'users', 'are', 'from', 'diverse', 'corner', '##s', 'of', 'the', 'world', ',', 'access', '##ing', 'our', 'site', 'with', 'various', 'IP', 'address', '##es', '.', 'The', 'most', 'common', 'ones', 'are', '5', '.', '234', '.', '68', '.', '165', 'and', 'e', '##8', '##b', '##f', ':', 'fe', '##f', '##7', ':', '288', '##7', ':', 'a', '##27', '##4', ':', 'c4', '##5', '##a', ':', '261', '##d', ':', '70', '##a', '##9', ':', '983', '##5', '.', 'To', 'ensure', 'a', 'sea', '##mle', '##ss', 'experience', 'for', 'everyone', ',', 'we', ""'"", 're', 'design', '##ing', 'our', 'U', '##X', 'to', 'be', 'IP', '-', 'friendly', '.', 'Stay', 'tune', '##d', 'for', 'an', 'even', 'more', 'inclusive', 'digital', 'space', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IPV4', 'I-IPV4', 'I-IPV4', 'O', 'O', 'O', 'O', 'I-IPV6', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209335,en
"[FIRSTNAME], your next astronomy club meeting is set for [DATE]. Remember to bring your telescope and gear. If your address [SECONDARYADDRESS] is correct, no action needed. If not, update it via [EMAIL].","Paul, your next astronomy club meeting is set for 1990-03-22. Remember to bring your telescope and gear. If your address Apt. 950 is correct, no action needed. If not, update it via michael60@example.org.","[{'value': 'Paul', 'start': 0, 'end': 10, 'label': 'FIRSTNAME'}, {'value': '1990-03-22', 'start': 57, 'end': 62, 'label': 'DATE'}, {'value': 'Apt. 950', 'start': 124, 'end': 141, 'label': 'SECONDARYADDRESS'}, {'value': 'michael60@example.org', 'start': 195, 'end': 201, 'label': 'EMAIL'}]","[[0, 10, 'FIRSTNAME'], [10, 57, 'O'], [57, 62, 'DATE'], [62, 124, 'O'], [124, 141, 'SECONDARYADDRESS'], [141, 195, 'O'], [195, 201, 'EMAIL'], [201, 204, 'O']]","['Paul', ',', 'your', 'next', 'astronom', '##y', 'club', 'meeting', 'is', 'set', 'for', '1990', '-', '03', '-', '22', '.', 'Remember', 'to', 'bring', 'your', 'tele', '##scope', 'and', 'gear', '.', 'If', 'your', 'address', 'A', '##pt', '.', '950', 'is', 'correct', ',', 'no', 'action', 'needed', '.', 'If', 'not', ',', 'update', 'it', 'via', 'mich', '##ael', '##60', '@', 'example', '.', 'org', '.']","['B-FIRSTNAME', 'I-FIRSTNAME', 'I-FIRSTNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'I-SECONDARYADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-EMAIL', 'O', 'O']",209336,en
"Case Update: Investigation into [USERNAME]'s unauthorized access to the university's mainframe is ongoing. Suspicious activity linked to [BITCOINADDRESS] has been detected, raising concerns about potential data breaches.","Case Update: Investigation into blaireric's unauthorized access to the university's mainframe is ongoing. Suspicious activity linked to 1p8j7oRGDYXUZ9clxAkSlHlsaT8NP7NEKs has been detected, raising concerns about potential data breaches.","[{'value': 'blaireric', 'start': 32, 'end': 41, 'label': 'USERNAME'}, {'value': '1p8j7oRGDYXUZ9clxAkSlHlsaT8NP7NEKs', 'start': 137, 'end': 152, 'label': 'BITCOINADDRESS'}]","[[0, 32, 'O'], [32, 41, 'USERNAME'], [41, 137, 'O'], [137, 152, 'BITCOINADDRESS'], [152, 237, 'O']]","['Case', 'Update', ':', 'Investigation', 'into', 'bl', '##aire', '##ric', ""'"", 's', 'una', '##uth', '##ori', '##zed', 'access', 'to', 'the', 'university', ""'"", 's', 'main', '##fram', '##e', 'is', 'ongoing', '.', 'Sus', '##pic', '##ious', 'activity', 'linked', 'to', '1', '##p', '##8', '##j', '##7', '##o', '##R', '##G', '##D', '##Y', '##X', '##U', '##Z', '##9', '##cl', '##x', '##A', '##k', '##S', '##l', '##H', '##ls', '##a', '##T', '##8', '##NP', '##7', '##NE', '##K', '##s', 'has', 'been', 'det', '##ected', ',', 'raising', 'concerns', 'about', 'potential', 'data', 'br', '##each', '##es', '.']","['O', 'O', 'O', 'O', 'O', 'B-USERNAME', 'I-USERNAME', 'I-USERNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'I-BITCOINADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209337,en
"This week, we're diving into the fascinating world of quantum mechanics. Imagine particles behaving like waves and vice versa! Our guest speaker from [COMPANYNAME] will share insights on how this concept is revolutionizing technology.","This week, we're diving into the fascinating world of quantum mechanics. Imagine particles behaving like waves and vice versa! Our guest speaker from Ford-Wilkins will share insights on how this concept is revolutionizing technology.","[{'value': 'Ford-Wilkins', 'start': 150, 'end': 162, 'label': 'COMPANYNAME'}]","[[0, 150, 'O'], [150, 162, 'COMPANYNAME'], [162, 233, 'O']]","['This', 'week', ',', 'we', ""'"", 're', 'diving', 'into', 'the', 'fa', '##sci', '##nating', 'world', 'of', 'quantum', 'mechanics', '.', 'Imagine', 'particles', 'be', '##hav', '##ing', 'like', 'waves', 'and', 'vice', 'vers', '##a', '!', 'Our', 'guest', 'speaker', 'from', 'Ford', '-', 'Wilkins', 'will', 'share', 'ins', '##ights', 'on', 'how', 'this', 'concept', 'is', 'revolution', '##izing', 'technology', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-COMPANYNAME', 'I-COMPANYNAME', 'I-COMPANYNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209338,en
"""Exciting news, [PREFIX]! Your scheduled Quantum Physics workshop is on [DATE] at [TIME]. We accept payments only through [CREDITCARDISSUER] card number [CREDITCARDNUMBER]. Secure your spot now!""","""Exciting news, Dr.! Your scheduled Quantum Physics workshop is on 2005-09-27 at 09:16:07. We accept payments only through Maestro card number 3593950321630371. Secure your spot now!""","[{'value': 'Dr.', 'start': 16, 'end': 23, 'label': 'PREFIX'}, {'value': '2005-09-27', 'start': 72, 'end': 77, 'label': 'DATE'}, {'value': '09:16:07', 'start': 82, 'end': 87, 'label': 'TIME'}, {'value': 'Maestro', 'start': 122, 'end': 139, 'label': 'CREDITCARDISSUER'}, {'value': '3593950321630371', 'start': 153, 'end': 170, 'label': 'CREDITCARDNUMBER'}]","[[0, 16, 'O'], [16, 23, 'PREFIX'], [23, 72, 'O'], [72, 77, 'DATE'], [77, 82, 'O'], [82, 87, 'TIME'], [87, 122, 'O'], [122, 139, 'CREDITCARDISSUER'], [139, 153, 'O'], [153, 170, 'CREDITCARDNUMBER'], [170, 183, 'O']]","['""', 'Ex', '##citing', 'news', ',', 'Dr', '.', '!', 'Your', 'scheduled', 'Quantum', 'Physics', 'workshop', 'is', 'on', '2005', '-', '09', '-', '27', 'at', '09', ':', '16', ':', '07', '.', 'We', 'accept', 'payments', 'only', 'through', 'Maestro', 'card', 'number', '359', '##3', '##9', '##50', '##32', '##16', '##30', '##3', '##71', '.', 'Sec', '##ure', 'your', 'spot', 'now', '!', '""']","['O', 'O', 'O', 'O', 'O', 'B-PREFIX', 'I-PREFIX', 'I-PREFIX', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'I-TIME', 'I-TIME', 'I-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-CREDITCARDISSUER', 'I-CREDITCARDISSUER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'I-CREDITCARDNUMBER', 'O', 'O', 'O', 'O', 'O']",209339,en
"[FIRSTNAME] [LASTNAME] is leading the charge in our lab's exploration of quantum computing. For any inquiries, feel free to contact them at [EMAIL].","Susan Miller is leading the charge in our lab's exploration of quantum computing. For any inquiries, feel free to contact them at amandaevans@example.org.","[{'value': 'Susan', 'start': 0, 'end': 10, 'label': 'FIRSTNAME'}, {'value': 'Miller', 'start': 12, 'end': 21, 'label': 'LASTNAME'}, {'value': 'amandaevans@example.org', 'start': 140, 'end': 146, 'label': 'EMAIL'}]","[[0, 10, 'FIRSTNAME'], [10, 12, 'O'], [12, 21, 'LASTNAME'], [21, 140, 'O'], [140, 146, 'EMAIL'], [146, 154, 'O']]","['Susan', 'Miller', 'is', 'leading', 'the', 'charge', 'in', 'our', 'lab', ""'"", 's', 'exploration', 'of', 'quantum', 'computing', '.', 'For', 'any', 'in', '##qui', '##ries', ',', 'feel', 'free', 'to', 'contact', 'them', 'at', 'ama', '##nda', '##evan', '##s', '@', 'example', '.', 'org', '.']","['B-FIRSTNAME', 'O', 'I-LASTNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-EMAIL', 'I-EMAIL', 'O', 'O', 'O', 'O']",209340,en
Access your Physics grades via [URL] using your [USERNAME] credentials. Deadline: [DATE].,Access your Physics grades via http://green.com/ using your weisskiara credentials. Deadline: 1979-02-13.,"[{'value': 'http://green.com/', 'start': 31, 'end': 35, 'label': 'URL'}, {'value': 'weisskiara', 'start': 48, 'end': 57, 'label': 'USERNAME'}, {'value': '1979-02-13', 'start': 82, 'end': 87, 'label': 'DATE'}]","[[0, 31, 'O'], [31, 35, 'URL'], [35, 48, 'O'], [48, 57, 'USERNAME'], [57, 82, 'O'], [82, 87, 'DATE'], [87, 105, 'O']]","['Access', 'your', 'Physics', 'grades', 'via', 'http', ':', '/', '/', 'green', '.', 'com', '/', 'using', 'your', 'wei', '##ss', '##kia', '##ra', 'crede', '##ntial', '##s', '.', 'Deadline', ':', '1979', '-', '02', '-', '13', '.']","['O', 'O', 'O', 'O', 'O', 'B-URL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-USERNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",209341,en
"Hello [FIRSTNAME], Your final grade for Physics is an A+! To receive your transcript, please deposit [CURRENCYSYMBOL][AMOUNT] to our Litecoin Address: [LITECOINADDRESS]. Your accommodations are set at [BUILDINGNUMBER] [STREET]. Thank you!","Hello Lisa, Your final grade for Physics is an A+! To receive your transcript, please deposit £3945.88 to our Litecoin Address: LOcoZZAV5TWXdRnxAJKIL1bDdwvsfvU0ez. Your accommodations are set at 144 2162 Bates Road. Thank you!","[{'value': 'Lisa', 'start': 6, 'end': 16, 'label': 'FIRSTNAME'}, {'value': '£', 'start': 101, 'end': 116, 'label': 'CURRENCYSYMBOL'}, {'value': '3945.88', 'start': 117, 'end': 124, 'label': 'AMOUNT'}, {'value': 'LOcoZZAV5TWXdRnxAJKIL1bDdwvsfvU0ez', 'start': 151, 'end': 167, 'label': 'LITECOINADDRESS'}, {'value': '144', 'start': 201, 'end': 216, 'label': 'BUILDINGNUMBER'}, {'value': '2162 Bates Road', 'start': 218, 'end': 225, 'label': 'STREET'}]","[[0, 6, 'O'], [6, 16, 'FIRSTNAME'], [16, 101, 'O'], [101, 116, 'CURRENCYSYMBOL'], [116, 117, 'O'], [117, 124, 'AMOUNT'], [124, 151, 'O'], [151, 167, 'LITECOINADDRESS'], [167, 201, 'O'], [201, 216, 'BUILDINGNUMBER'], [216, 218, 'O'], [218, 225, 'STREET'], [225, 226, 'O']]","['Hello', 'Lisa', ',', 'Your', 'final', 'grade', 'for', 'Physics', 'is', 'an', 'A', '+', '!', 'To', 'receive', 'your', 'trans', '##cript', ',', 'pl', '##eas', '##e', 'de', '##posit', '£', '##3', '##9', '##45', '.', '88', 'to', 'our', 'Li', '##tec', '##oin', 'Address', ':', 'L', '##O', '##co', '##Z', '##ZA', '##V', '##5', '##T', '##W', '##X', '##d', '##R', '##n', '##x', '##A', '##J', '##KI', '##L', '##1', '##b', '##D', '##dw', '##vs', '##f', '##v', '##U', '##0', '##ez', '.', 'Your', 'accommodation', '##s', 'are', 'set', 'at', '144', '216', '##2', 'Bates', 'Road', '.', 'Thank', 'you', '!']","['O', 'B-FIRSTNAME', 'I-FIRSTNAME', 'I-FIRSTNAME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'I-CURRENCYSYMBOL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LITECOINADDRESS', 'I-LITECOINADDRESS', 'I-LITECOINADDRESS', 'I-LITECOINADDRESS', 'I-LITECOINADDRESS', 'I-LITECOINADDRESS', 'I-LITECOINADDRESS', 'I-LITECOINADDRESS', 'I-LITECOINADDRESS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-BUILDINGNUMBER', 'I-BUILDINGNUMBER', 'I-BUILDINGNUMBER', 'I-BUILDINGNUMBER', 'O', 'I-STREET', 'O']",209342,en
